university,province,score,year
西安理工大学,甘肃,519.1072151,2017
温州医科大学,甘肃,520.1012031,2017
太原理工大学,甘肃,520.1111871,2017
杭州电子科技大学,甘肃,520.1171711,2017
福建医科大学,甘肃,521.0712091,2017
西北农林科技大学,甘肃,521.1021991,2017
陕西师范大学,甘肃,521.1131681,2017
北京语言大学,甘肃,522.0931931,2017
南京邮电大学,甘肃,522.1102091,2017
南京财经大学,甘肃,524.1001951,2017
重庆邮电大学,甘肃,524.1091971,2017
华东政法大学,甘肃,525.1122181,2017
南昌大学,甘肃,525.1201781,2017
安徽大学,甘肃,525.1252011,2017
福州大学,甘肃,526.0872151,2017
南京师范大学,甘肃,526.0941951,2017
江南大学,甘肃,526.1042041,2017
宁夏医科大学,甘肃,526.1042101,2017
北京林业大学,甘肃,526.1132201,2017
河北工业大学,甘肃,527.0951901,2017
郑州大学,甘肃,527.1021971,2017
东北大学秦皇岛分校,甘肃,527.1062091,2017
大连海事大学,甘肃,527.1092081,2017
西南政法大学,甘肃,528.0842071,2017
中国石油大学(北京),甘肃,528.1022031,2017
合肥工业大学,甘肃,529,2017
北京化工大学,甘肃,529.1051971,2017
哈尔滨医科大学,甘肃,530.0852141,2017
上海对外经贸大学,甘肃,530.0932141,2017
西南大学,甘肃,531,2017
天津财经大学,甘肃,531.0912031,2017
上海立信会计金融学院,甘肃,531.1171951,2017
西南大学,甘肃,531.1201931,2017
兰州大学,甘肃,532.0852081,2017
合肥工业大学,甘肃,532.0971941,2017
首都经济贸易大学,甘肃,533.1042041,2017
长安大学,甘肃,533.1052121,2017
中央民族大学,甘肃,534.0902251,2017
大连理工大学(盘锦校区),甘肃,535.0981941,2017
西北大学,甘肃,535.0982071,2017
大连医科大学,甘肃,535.1081941,2017
中国药科大学,甘肃,536.0952391,2017
南京审计大学,甘肃,536.0992211,2017
哈尔滨工程大学,甘肃,536.1131911,2017
华北电力大学(保定),甘肃,537.0982201,2017
北京第二外国语学院,甘肃,538.0932121,2017
东华大学,甘肃,538.1091961,2017
河海大学,甘肃,539.0922111,2017
深圳大学,甘肃,539.1061981,2017
北京邮电大学(宏福校区),甘肃,539.1092001,2017
山东大学威海分校,甘肃,541.1062051,2017
北京工业大学,甘肃,541.1101871,2017
天津医科大学,甘肃,542.0882301,2017
河北医科大学,甘肃,543.0852101,2017
东北大学,甘肃,544.1121951,2017
武汉理工大学,甘肃,545.0992271,2017
新疆医科大学,甘肃,545.1072011,2017
苏州大学,甘肃,546.1312001,2017
暨南大学,甘肃,547.1122191,2017
西南交通大学,甘肃,547.1191971,2017
山西医科大学,甘肃,548.1062131,2017
上海大学,甘肃,548.1082101,2017
华北电力大学(北京),甘肃,551.0962181,2017
中国传媒大学,甘肃,551.1042071,2017
中国海洋大学,甘肃,552.0842331,2017
东北财经大学,甘肃,552.0962271,2017
中国医科大学,甘肃,553.0972261,2017
南京理工大学,甘肃,554.0982041,2017
哈尔滨工业大学(威海),甘肃,554.1102121,2017
华东理工大学,甘肃,555.1142071,2017
山东大学,甘肃,555.1212051,2017
吉林大学,甘肃,556.1032201,2017
南方医科大学,甘肃,557.0782311,2017
北京科技大学,甘肃,557.1152001,2017
中国农业大学,甘肃,561.1172061,2017
中南财经政法大学,甘肃,562.1032351,2017
西安电子科技大学,甘肃,562.1152201,2017
北京交通大学,甘肃,562.1221961,2017
重庆医科大学,甘肃,563.1162191,2017
湖南大学,甘肃,567.1192261,2017
南京航空航天大学,甘肃,567.1272121,2017
中南大学,甘肃,570.1212301,2017
大连理工大学,甘肃,571.1222071,2017
西南财经大学,甘肃,572.1172001,2017
重庆大学,甘肃,575,2017
重庆大学,甘肃,575.1262311,2017
首都医科大学,甘肃,577.1042251,2017
中国政法大学,甘肃,579.1002281,2017
四川大学,甘肃,579.1262151,2017
上海外国语大学,甘肃,581.1072361,2017
北京邮电大学,甘肃,582.1042381,2017
电子科技大学,甘肃,584.1152261,2017
北京外国语大学,甘肃,589.1222171,2017
华南理工大学,甘肃,591.1162401,2017
西北工业大学,甘肃,591.1252311,2017
北京理工大学,甘肃,592.1272371,2017
哈尔滨工业大学,甘肃,593.1312431,2017
天津大学,甘肃,593.1332141,2017
华中科技大学,甘肃,594.1132361,2017
西安交通大学,甘肃,594.1282271,2017
厦门大学,甘肃,595.1352291,2017
中央财经大学,甘肃,596.1172281,2017
对外经济贸易大学,甘肃,597.1182341,2017
东南大学,甘肃,597.1322301,2017
北京师范大学,甘肃,597.1352111,2017
武汉大学,甘肃,598.1202421,2017
华中科技大学,甘肃,601,2017
南开大学,甘肃,604.1242511,2017
上海交通大学医学院,甘肃,605.1152431,2017
武汉大学,甘肃,607,2017
中山大学,甘肃,607.1232411,2017
同济大学,甘肃,613.1152451,2017
上海财经大学,甘肃,622.1212381,2017
北京航空航天大学,甘肃,622.1302521,2017
复旦大学医学院,甘肃,627.1222661,2017
中国人民大学,甘肃,629.1322471,2017
南京大学,甘肃,631.1292461,2017
北京大学医学部,甘肃,632.1272451,2017
中国科学技术大学,甘肃,633.1452361,2017
中国科学技术大学,甘肃,639,2017
浙江大学,甘肃,643.1362661,2017
复旦大学,甘肃,650.1362701,2017
上海交通大学,甘肃,654.1272611,2017
清华大学,甘肃,659.1302781,2017
北京大学,甘肃,660.1362711,2017
广西师范大学,广东,484,2017
中北大学,广东,485,2017
沈阳工业大学,广东,485,2017
辽宁工程技术大学,广东,485,2017
长春理工大学,广东,485,2017
黑龙江大学,广东,485,2017
哈尔滨理工大学,广东,485,2017
福建农林大学,广东,485,2017
江西理工大学,广东,485,2017
湖北工业大学,广东,485,2017
湖南农业大学,广东,485,2017
南华大学,广东,485,2017
广东海洋大学,广东,485,2017
广东医科大学,广东,485,2017
西南石油大学,广东,485,2017
四川师范大学,广东,485,2017
湖南工业大学,广东,485,2017
佛山科学技术学院,广东,485,2017
福建师范大学(中外合作办学专业),广东,485,2017
河南大学(中外合作办学专业),广东,485,2017
湖南科技大学(中外合作办学专业),广东,485,2017
西安建筑科技大学(中外合作办学专业),广东,485,2017
广东工业大学(中外合作办学专业),广东,485,2017
东莞理工学院(中外合作办学专业),广东,485,2017
山东师范大学,广东,486,2017
陕西科技大学,广东,486,2017
青海大学,广东,487,2017
青海大学,广东,487,2017
内蒙古大学,广东,489,2017
湖北大学,广东,489,2017
中南林业科技大学,广东,490,2017
西南大学(荣昌校区),广东,490,2017
河南大学,广东,491,2017
东莞理工学院,广东,493,2017
东北农业大学,广东,494,2017
济南大学,广东,494,2017
石家庄铁道大学,广东,495,2017
重庆交通大学,广东,495,2017
湖南科技大学,广东,496,2017
华东交通大学,广东,497,2017
福建师范大学,广东,498,2017
南京林业大学,广东,499,2017
江西师范大学,广东,499,2017
成都理工大学,广东,499,2017
延边大学,广东,500,2017
上海海洋大学,广东,500,2017
大连理工大学(盘锦校区)(中外合作办学专业),广东,500,2017
东北林业大学,广东,501,2017
浙江师范大学,广东,501,2017
武汉科技大学,广东,501,2017
武汉工程大学,广东,501,2017
长沙理工大学,广东,501,2017
中国农业大学(中外合作办学专业),广东,501,2017
广州中医药大学,广东,502,2017
安徽医科大学,广东,503,2017
四川农业大学,广东,503,2017
广州大学,广东,503,2017
上海政法学院,广东,503,2017
辽宁大学,广东,504,2017
上海海事大学,广东,504,2017
西安理工大学,广东,504,2017
广东工业大学,广东,504,2017
东北财经大学(中外合作办学专业),广东,504,2017
南京信息工程大学,广东,506,2017
华侨大学,广东,506,2017
东北师范大学(中外合作办学专业),广东,507,2017
合肥工业大学(中外合作办学专业),广东,507,2017
东北大学秦皇岛分校,广东,508,2017
苏州大学(中外合作办学专业),广东,508,2017
厦门大学(马来西亚分校),广东,508,2017
燕山大学,广东,509,2017
燕山大学,广东,509,2017
广州医科大学,广东,509,2017
浙江理工大学,广东,511,2017
合肥工业大学(宣城校区),广东,511,2017
西南大学(中外合作办学专业),广东,512,2017
海南大学,广东,513,2017
太原理工大学,广东,514,2017
东北财经大学,广东,514,2017
华南农业大学,广东,514,2017
北京交通大学(威海校区),广东,514,2017
西安建筑科技大学,广东,515,2017
大连海事大学,广东,516,2017
湘潭大学,广东,517,2017
江苏大学,广东,518,2017
中国石油大学(华东),广东,518,2017
贵州大学,广东,518,2017
北京体育大学,广东,520,2017
哈尔滨医科大学,广东,520,2017
长安大学,广东,520,2017
中国矿业大学,广东,521,2017
江西财经大学,广东,521,2017
南京农业大学,广东,522,2017
新疆医科大学,广东,522,2017
广西医科大学,广东,523,2017
陕西师范大学,广东,523,2017
南方医科大学,广东,523,2017
杭州电子科技大学,广东,524,2017
沈阳药科大学,广东,525,2017
广西大学,广东,525,2017
西安外国语大学,广东,525,2017
湖南中医药大学,广东,526,2017
西北农林科技大学,广东,526,2017
华南师范大学(中外合作办学专业),广东,526,2017
河北工业大学,广东,527,2017
东北大学(中外合作办学专业),广东,527,2017
中国矿业大学(北京),广东,528,2017
中国医科大学,广东,529,2017
广东外语外贸大学,广东,529,2017
南京工业大学,广东,530,2017
华中农业大学,广东,530,2017
云南大学,广东,530,2017
中国石油大学(北京),广东,530,2017
广西大学,广东,531,2017
郑州大学,广东,531,2017
中国地质大学(武汉),广东,531,2017
中国地质大学(北京),广东,531,2017
天津财经大学(中外合作办学专业),广东,531,2017
东北师范大学,广东,532,2017
哈尔滨工程大学,广东,532,2017
温州医科大学,广东,532,2017
西北大学,广东,532,2017
南昌大学,广东,533,2017
湖南师范大学,广东,533,2017
汕头大学,广东,533,2017
北京林业大学,广东,534,2017
天津财经大学,广东,534,2017
安徽大学,广东,534,2017
合肥工业大学,广东,534,2017
武汉理工大学(中外合作办学专业),广东,534,2017
北京中医药大学,广东,535,2017
南京邮电大学,广东,535,2017
合肥工业大学,广东,536,2017
华北电力大学(保定),广东,537,2017
南京师范大学,广东,537,2017
河海大学,广东,538,2017
江南大学,广东,538,2017
大连理工大学(盘锦校区),广东,538,2017
北京化工大学,广东,539,2017
华南师范大学,广东,539,2017
兰州大学,广东,539,2017
山东大学威海分校,广东,539,2017
北京第二外国语学院,广东,541,2017
上海理工大学,广东,541,2017
中山大学(少数民族班),广东,541,2017
暨南大学(中外合作办学),广东,541,2017
中国海洋大学,广东,542,2017
福州大学,广东,543,2017
西南大学,广东,544,2017
武汉理工大学,广东,544,2017
西南大学,广东,544,2017
北京语言大学,广东,545,2017
华北电力大学(北京),广东,545,2017
东北大学,广东,545,2017
中国药科大学,广东,545,2017
深圳大学,广东,546,2017
北京工业大学,广东,547,2017
吉林大学,广东,548,2017
华中师范大学,广东,548,2017
西南交通大学,广东,549,2017
汕头大学医学院,广东,549,2017
北京邮电大学(宏福校区),广东,550,2017
苏州大学,广东,551,2017
中国传媒大学(中外合作办学专业),广东,551,2017
东华大学,广东,553,2017
山东大学,广东,553,2017
南京审计大学,广东,553,2017
北京科技大学,广东,557,2017
中央民族大学,广东,557,2017
西安电子科技大学,广东,557,2017
西南政法大学(中外合作办学专业),广东,557,2017
南京理工大学,广东,558,2017
哈尔滨工业大学(威海),广东,558,2017
重庆大学,广东,559,2017
中南财经政法大学,广东,559,2017
重庆大学,广东,559,2017
西南财经大学(中外合作办学专业),广东,559,2017
北京交通大学,广东,560,2017
大连理工大学,广东,560,2017
南京航空航天大学,广东,560,2017
电子科技大学(沙河校区)(中外合作办学专业),广东,560,2017
北京电影学院,广东,561,2017
暨南大学,广东,561,2017
中国农业大学,广东,562,2017
西北工业大学,广东,562,2017
上海大学,广东,563,2017
湖南大学,广东,563,2017
西南政法大学,广东,564,2017
华东理工大学,广东,566,2017
中南大学,广东,566,2017
西南财经大学,广东,569,2017
厦门大学(中外合作办学专业),广东,569,2017
电子科技大学(沙河校区),广东,570,2017
华东政法大学,广东,571,2017
四川大学,广东,571,2017
中国传媒大学,广东,572,2017
电子科技大学,广东,572,2017
天津大学,广东,573,2017
华南理工大学,广东,573,2017
北京邮电大学,广东,574,2017
北京理工大学,广东,581,2017
哈尔滨工业大学,广东,581,2017
厦门大学,广东,581,2017
中山大学,广东,581,2017
华东师范大学,广东,585,2017
东南大学,广东,587,2017
华中科技大学,广东,587,2017
中国政法大学,广东,589,2017
西安交通大学,广东,590,2017
中国社会科学院大学,广东,592,2017
上海外国语大学,广东,593,2017
南开大学,广东,594,2017
对外经济贸易大学,广东,595,2017
北京外国语大学,广东,599,2017
中央财经大学,广东,601,2017
武汉大学,广东,601,2017
华中科技大学,广东,607,2017
中国人民大学(苏州校区),广东,607,2017
浙江大学医学院,广东,607,2017
北京师范大学,广东,615,2017
武汉大学,广东,616,2017
北京航空航天大学,广东,623,2017
同济大学,广东,624,2017
上海财经大学,广东,627,2017
北京大学医学部,广东,633,2017
中国人民大学,广东,634,2017
南京大学,广东,637,2017
中国科学技术大学,广东,640,2017
浙江大学,广东,643,2017
中国科学技术大学,广东,646,2017
上海交通大学医学院,广东,649,2017
复旦大学医学院,广东,654,2017
复旦大学,广东,663,2017
上海交通大学,广东,663,2017
清华大学,广东,668,2017
北京大学,广东,671,2017
东北石油大学,广东,-,2017
青海师范大学,广西,378,2017
青海大学,广西,473,2017
广西师范大学,广西,493,2017
燕山大学,广西,509,2017
广西大学,广西,519,2017
合肥工业大学,广西,529,2017
西南大学,广西,536,2017
重庆大学,广西,558,2017
华中科技大学,广西,600,2017
武汉大学,广西,605,2017
中国科学技术大学,广西,640,2017
青海师范大学,贵州,424,2017
北京师范大学-香港浸会大学联合国际学院,贵州,456,2017
贵州大学(农林类),贵州,456,2017
